"","LibID","Library","SECTION","MONTH","YEAR","BibsAdded","ItemsAdded","CATEGORY","SUBCATEGORY"
"14475","OE","Oak Park Public Library -- Dole Branch Library","j","August",2013,7,,"JUVENILE","JUVENILE"
"14476","OE","Oak Park Public Library -- Dole Branch Library","1","August",2013,,11,,
"14477","OE","Oak Park Public Library -- Dole Branch Library","total","August",2013,52,15,"TOTAL","TOTAL"
"14478","OE","Oak Park Public Library -- Dole Branch Library","total","August",2013,52,2,"TOTAL","TOTAL"
"14479","OE","Oak Park Public Library -- Dole Branch Library","e","August",2013,,8,"ERROR","ERROR"
"14480","OE","Oak Park Public Library -- Dole Branch Library","xc","August",2013,,4,,
"14481","OE","Oak Park Public Library -- Dole Branch Library","xq","August",2013,,15,,
"14482","OE","Oak Park Public Library -- Dole Branch Library","xs","August",2013,,5,,
"14483","OE","Oak Park Public Library -- Dole Branch Library","mz","August",2013,,2,,
"14484","OE","Oak Park Public Library -- Dole Branch Library","vd","August",2013,,32,,
"14485","OE","Oak Park Public Library -- Dole Branch Library","1b","August",2013,,1,,
"14486","OE","Oak Park Public Library -- Dole Branch Library","xf","August",2013,,1,,
"14487","OE","Oak Park Public Library -- Dole Branch Library","xb","August",2013,,12,,
"14488","OL","Oak Lawn Public Library","y","August",2013,,109,"YOUNG ADULT","YOUNG ADULT"
"14489","OL","Oak Lawn Public Library","v","August",2013,,380,"ADULT","AUDIO VISUAL"
"14490","OL","Oak Lawn Public Library","b","August",2013,,9,"ADULT","ADULT BIOGRAPHY"
"14491","OL","Oak Lawn Public Library","r","August",2013,,8,"RESERVE","RESERVE"
"14492","OL","Oak Lawn Public Library","an","August",2013,,199,"ADULT","ADULT NEW"
"14493","OL","Oak Lawn Public Library","jp","August",2013,,41,"JUVENILE","JUV PAPERBACKS"
"14494","OL","Oak Lawn Public Library","j","August",2013,132,303,"JUVENILE","JUVENILE"
"14495","OL","Oak Lawn Public Library","p","August",2013,,117,"ADULT","ADULT PAPERBACK"
"14496","OL","Oak Lawn Public Library","jf","August",2013,,37,"JUVENILE","JUV FICTION"
"14497","OL","Oak Lawn Public Library","rj","August",2013,,6,"CAREER","CAREER"
"14498","OL","Oak Lawn Public Library","total","August",2013,835,1000,"TOTAL","TOTAL"
"14499","OL","Oak Lawn Public Library","jv","August",2013,,27,"JUVENILE","JUVENILE VIDEO"
"14500","OL","Oak Lawn Public Library","f","August",2013,,27,"FICTION","FICTION"
"14501","OL","Oak Lawn Public Library","rd","August",2013,,5,"UNKNOWN","UNKNOWN"
"14502","OL","Oak Lawn Public Library","t","August",2013,,10,"LARGE TYPE","LARGE TYPE"
"14503","OP","Oak Park Public Library -- Main Library","d1","August",2013,,4,,
"14504","OP","Oak Park Public Library -- Main Library","xk","August",2013,,6,,
"14505","OP","Oak Park Public Library -- Main Library","xz","August",2013,,3,,
"14506","OP","Oak Park Public Library -- Main Library","1b","August",2013,,8,,
"14507","OP","Oak Park Public Library -- Main Library","va","August",2013,,2,,
"14508","OP","Oak Park Public Library -- Main Library","c","August",2013,,37,"CAREER","CAREER"
"14509","OP","Oak Park Public Library -- Main Library","1l","August",2013,,8,,
"14510","OP","Oak Park Public Library -- Main Library","q","August",2013,,2,"ADULT","ADULT CLASSIC"
"14511","OP","Oak Park Public Library -- Main Library","xg","August",2013,,1,,
"14512","OP","Oak Park Public Library -- Main Library","xd","August",2013,,1,,
"14513","OP","Oak Park Public Library -- Main Library","xt","August",2013,,1,,
"14514","OP","Oak Park Public Library -- Main Library","xw","August",2013,,1,,
"14515","OP","Oak Park Public Library -- Main Library","total","August",2013,1124,1,"TOTAL","TOTAL"
"14516","OP","Oak Park Public Library -- Main Library","xf","August",2013,,63,,
"14517","OP","Oak Park Public Library -- Main Library","xa","August",2013,,3,,
"14518","OP","Oak Park Public Library -- Main Library","xs","August",2013,,2,,
"14519","OP","Oak Park Public Library -- Main Library","vc","August",2013,,8,,
"14520","OP","Oak Park Public Library -- Main Library","xg","August",2013,,9,,
"14521","OP","Oak Park Public Library -- Main Library","total","August",2013,1124,2040,"TOTAL","TOTAL"
"14522","OP","Oak Park Public Library -- Main Library","xc","August",2013,,7,,
"14523","OP","Oak Park Public Library -- Main Library","j","August",2013,41,,"JUVENILE","JUVENILE"
"14524","OP","Oak Park Public Library -- Main Library","total","August",2013,1124,17,"TOTAL","TOTAL"
"14525","OP","Oak Park Public Library -- Main Library","i","August",2013,,155,,
"14526","OP","Oak Park Public Library -- Main Library","g","August",2013,,173,,
"14527","OP","Oak Park Public Library -- Main Library","xf","August",2013,,1,,
"14528","OP","Oak Park Public Library -- Main Library","xk","August",2013,,1,,
"14529","OP","Oak Park Public Library -- Main Library","xk","August",2013,,5,,
"14530","OP","Oak Park Public Library -- Main Library","xa","August",2013,,22,,
"14531","OP","Oak Park Public Library -- Main Library","e","August",2013,,16,"ERROR","ERROR"
"14532","OP","Oak Park Public Library -- Main Library","mz","August",2013,,23,,
"14533","OP","Oak Park Public Library -- Main Library","mz","August",2013,,9,,
"14534","OP","Oak Park Public Library -- Main Library","1","August",2013,,66,,
"14535","OP","Oak Park Public Library -- Main Library","xs","August",2013,,6,,
"14536","OP","Oak Park Public Library -- Main Library","xs","August",2013,,17,,
"14537","OP","Oak Park Public Library -- Main Library","xi","August",2013,,6,,
"14538","OP","Oak Park Public Library -- Main Library","xq","August",2013,,19,,
"14539","OP","Oak Park Public Library -- Main Library","x2","August",2013,,4,,
"14540","OP","Oak Park Public Library -- Main Library","xt","August",2013,,3,,
"14541","OP","Oak Park Public Library -- Main Library","xe","August",2013,,3,,
"14542","OP","Oak Park Public Library -- Main Library","x6","August",2013,,12,,
"14543","OP","Oak Park Public Library -- Main Library","x3","August",2013,,1,,
"14544","OP","Oak Park Public Library -- Main Library","xw","August",2013,,4,,
"14545","OP","Oak Park Public Library -- Main Library","xb","August",2013,,36,,
"14546","OP","Oak Park Public Library -- Main Library","xl","August",2013,,3,,
"14547","OP","Oak Park Public Library -- Main Library","vg","August",2013,,72,,
"14548","OP","Oak Park Public Library -- Main Library","xh","August",2013,,1,,
"14549","OP","Oak Park Public Library -- Main Library","total","August",2013,1124,26,"TOTAL","TOTAL"
"14550","OP","Oak Park Public Library -- Main Library","xm","August",2013,,10,,
"14551","OP","Oak Park Public Library -- Main Library","total","August",2013,1124,22,"TOTAL","TOTAL"
"14552","OP","Oak Park Public Library -- Main Library","xm","August",2013,,24,,
"14553","OP","Oak Park Public Library -- Main Library","xn","August",2013,,39,,
"14554","OP","Oak Park Public Library -- Main Library","z","August",2013,,283,,
"14555","OP","Oak Park Public Library -- Main Library","xr","August",2013,,3,,
"14556","OP","Oak Park Public Library -- Main Library","xl","August",2013,,4,,
"14557","OP","Oak Park Public Library -- Main Library","xq","August",2013,,56,,
"14558","OP","Oak Park Public Library -- Main Library","xr","August",2013,,14,,
"14559","OP","Oak Park Public Library -- Main Library","xq","August",2013,,46,,
"14560","OP","Oak Park Public Library -- Main Library","vd","August",2013,,133,,
"14561","OP","Oak Park Public Library -- Main Library","vd","August",2013,,89,,
"14562","OP","Oak Park Public Library -- Main Library","x0","August",2013,,6,,
"14563","OP","Oak Park Public Library -- Main Library","ab","August",2013,,12,,
"14564","OP","Oak Park Public Library -- Main Library","x8","August",2013,,8,,
"14565","OP","Oak Park Public Library -- Main Library","xr","August",2013,,7,,
"14566","OP","Oak Park Public Library -- Main Library","xa","August",2013,,1,,
"14567","OZ","Oak Park Public Library -- Maze Branch Library","vd","August",2013,,49,,
"14568","OZ","Oak Park Public Library -- Maze Branch Library","mz","August",2013,,2,,
"14569","OZ","Oak Park Public Library -- Maze Branch Library","vd","August",2013,,56,,
"14570","OZ","Oak Park Public Library -- Maze Branch Library","xi","August",2013,,1,,
"14571","OZ","Oak Park Public Library -- Maze Branch Library","xq","August",2013,,25,,
"14572","OZ","Oak Park Public Library -- Maze Branch Library","xt","August",2013,,1,,
"14573","OZ","Oak Park Public Library -- Maze Branch Library","j","August",2013,11,,"JUVENILE","JUVENILE"
"14574","OZ","Oak Park Public Library -- Maze Branch Library","xk","August",2013,,2,,
"14575","OZ","Oak Park Public Library -- Maze Branch Library","xd","August",2013,,1,,
"14576","OZ","Oak Park Public Library -- Maze Branch Library","d1","August",2013,,3,,
"14577","OZ","Oak Park Public Library -- Maze Branch Library","xh","August",2013,,1,,
"14578","OZ","Oak Park Public Library -- Maze Branch Library","xs","August",2013,,9,,
"14579","OZ","Oak Park Public Library -- Maze Branch Library","xk","August",2013,,4,,
"14580","OZ","Oak Park Public Library -- Maze Branch Library","total","August",2013,131,24,"TOTAL","TOTAL"
"14581","OZ","Oak Park Public Library -- Maze Branch Library","x2","August",2013,,1,,
"14582","OZ","Oak Park Public Library -- Maze Branch Library","mz","August",2013,,4,,
"14583","OZ","Oak Park Public Library -- Maze Branch Library","total","August",2013,131,23,"TOTAL","TOTAL"
"14584","OZ","Oak Park Public Library -- Maze Branch Library","total","August",2013,131,35,"TOTAL","TOTAL"
"14585","OZ","Oak Park Public Library -- Maze Branch Library","xf","August",2013,,2,,
"14586","OZ","Oak Park Public Library -- Maze Branch Library","1","August",2013,,12,,
"14587","OZ","Oak Park Public Library -- Maze Branch Library","z","August",2013,,58,,
"14588","OZ","Oak Park Public Library -- Maze Branch Library","xc","August",2013,,4,,
"14589","OZ","Oak Park Public Library -- Maze Branch Library","c","August",2013,,12,"CAREER","CAREER"
"14590","OZ","Oak Park Public Library -- Maze Branch Library","xm","August",2013,,8,,
"14591","OZ","Oak Park Public Library -- Maze Branch Library","1b","August",2013,,2,,
"14592","OZ","Oak Park Public Library -- Maze Branch Library","total","August",2013,131,33,"TOTAL","TOTAL"
"14593","OZ","Oak Park Public Library -- Maze Branch Library","xq","August",2013,,1,,
"14594","OZ","Oak Park Public Library -- Maze Branch Library","e","August",2013,,8,"ERROR","ERROR"
"14595","OZ","Oak Park Public Library -- Maze Branch Library","xb","August",2013,,19,,
"14596","OZ","Oak Park Public Library -- Maze Branch Library","total","August",2013,131,7,"TOTAL","TOTAL"
"14597","OZ","Oak Park Public Library -- Maze Branch Library","x0","August",2013,,1,,
"14598","OZ","Oak Park Public Library -- Maze Branch Library","ab","August",2013,,10,,
"14599","PC","Prairie State College -- Library","f","August",2013,,1,"FICTION","FICTION"
"14600","PC","Prairie State College -- Library","r","August",2013,,11,"RESERVE","RESERVE"
"14601","PC","Prairie State College -- Library","il","August",2013,,6,"ILL RECEIVED","ILL RECEIVED"
"14602","PC","Prairie State College -- Library","c","August",2013,,30,"CAREER","CAREER"
"14603","PC","Prairie State College -- Library","total","August",2013,25,69,"TOTAL","TOTAL"
"14604","PC","Prairie State College -- Library","m","August",2013,,104,"PERIODICALS","PERIODICALS"
"14605","PF","Park Forest Public Library","total","August",2013,264,195,"TOTAL","TOTAL"
"14606","PF","Park Forest Public Library","jn","August",2013,,228,"JUVENILE","JUVENILE NEW"
"14607","PF","Park Forest Public Library","an","August",2013,,449,"ADULT","ADULT NEW"
"14608","PF","Park Forest Public Library","j","August",2013,44,109,"JUVENILE","JUVENILE"
"14609","PH","Palos Heights Public Library","total","August",2013,294,701,"TOTAL","TOTAL"
"14610","PH","Palos Heights Public Library","an","August",2013,,31,"ADULT","ADULT NEW"
"14611","PH","Palos Heights Public Library","j","August",2013,7,448,"JUVENILE","JUVENILE"
"14612","PP","Palos Park Public Library","jn","August",2013,,4,"JUVENILE","JUVENILE NEW"
"14613","PP","Palos Park Public Library","an","August",2013,,121,"ADULT","ADULT NEW"
"14614","PP","Palos Park Public Library","j","August",2013,1,19,"JUVENILE","JUVENILE"
"14615","PP","Palos Park Public Library","total","August",2013,164,571,"TOTAL","TOTAL"
"14616","PP","Palos Park Public Library","il","August",2013,,3,"ILL RECEIVED","ILL RECEIVED"
"14617","PS","University Park Public Library District","j","August",2013,1,9,"JUVENILE","JUVENILE"
"14618","PS","University Park Public Library District","an","August",2013,,20,"ADULT","ADULT NEW"
"14619","PS","University Park Public Library District","total","August",2013,,70,"TOTAL","TOTAL"
"14620","PS","University Park Public Library District","jn","August",2013,,2,"JUVENILE","JUVENILE NEW"
"14621","PT","Prairie Trails Public Library District","j","August",2013,6,25,"JUVENILE","JUVENILE"
"14622","PT","Prairie Trails Public Library District","y","August",2013,,14,"YOUNG ADULT","YOUNG ADULT"
"14623","PT","Prairie Trails Public Library District","total","August",2013,248,356,"TOTAL","TOTAL"
"14624","PT","Prairie Trails Public Library District","a","August",2013,,172,"ADULT","ADULT"
"14625","PT","Prairie Trails Public Library District","j","August",2013,6,7,"JUVENILE","JUVENILE"
"14626","PT","Prairie Trails Public Library District","y","August",2013,,4,"YOUNG ADULT","YOUNG ADULT"
"14627","RD","Riverdale Public Library District","total","August",2013,135,211,"TOTAL","TOTAL"
"14628","RD","Riverdale Public Library District","j","August",2013,1,1,"JUVENILE","JUVENILE"
"14629","RD","Riverdale Public Library District","an","August",2013,,6,"ADULT","ADULT NEW"
"14630","RD","Riverdale Public Library District","jd","August",2013,,1,"JUVENILE","JUVENILE DISPLAY"
"14631","RF","River Forest Public Library","j","August",2013,2,98,"JUVENILE","JUVENILE"
"14632","RF","River Forest Public Library","a","August",2013,,211,"ADULT","ADULT"
"14633","RF","River Forest Public Library","j","August",2013,2,30,"JUVENILE","JUVENILE"
"14634","RF","River Forest Public Library","total","August",2013,210,328,"TOTAL","TOTAL"
"14635","RG","River Grove Public Library District","total","August",2013,215,252,"TOTAL","TOTAL"
"14636","RG","River Grove Public Library District","jn","August",2013,,87,"JUVENILE","JUVENILE NEW"
"14637","RG","River Grove Public Library District","j","August",2013,9,1,"JUVENILE","JUVENILE"
"14638","RG","River Grove Public Library District","an","August",2013,,103,"ADULT","ADULT NEW"
"14639","RO","William Leonard Public Library District","total","August",2013,1,,"TOTAL","TOTAL"
"14640","RP","Richton Park Public Library District","total","August",2013,124,421,"TOTAL","TOTAL"
"14641","RP","Richton Park Public Library District","j","August",2013,42,256,"JUVENILE","JUVENILE"
"14642","RP","Richton Park Public Library District","an","August",2013,,29,"ADULT","ADULT NEW"
"14643","RS","Riverside Public Library","an","August",2013,,123,"ADULT","ADULT NEW"
"14644","RS","Riverside Public Library","v","August",2013,,17,"ADULT","AUDIO VISUAL"
"14645","RS","Riverside Public Library","total","August",2013,333,790,"TOTAL","TOTAL"
"14646","RS","Riverside Public Library","jnv","August",2013,,32,"JUVENILE","JUVENILE NEW AUDIO VISUAL"
"14647","RS","Riverside Public Library","il","August",2013,,19,"ILL RECEIVED","ILL RECEIVED"
"14648","RS","Riverside Public Library","jn","August",2013,,130,"JUVENILE","JUVENILE NEW"
"14649","RS","Riverside Public Library","anv","August",2013,,38,"ADULT","ADULT NEW AUDIO VISUAL"
"14650","RS","Riverside Public Library","j","August",2013,20,35,"JUVENILE","JUVENILE"
"14651","SA","Summit Public Library District","an","August",2013,,27,"ADULT","ADULT NEW"
"14652","SA","Summit Public Library District","total","August",2013,4,48,"TOTAL","TOTAL"
"14653","SA","Summit Public Library District","j","August",2013,,6,"JUVENILE","JUVENILE"
"14654","SF","Stickney-Forest View Public Library District","il","August",2013,,10,"ILL RECEIVED","ILL RECEIVED"
"14655","SF","Stickney-Forest View Public Library District","jn","August",2013,,125,"JUVENILE","JUVENILE NEW"
"14656","SF","Stickney-Forest View Public Library District","j","August",2013,31,69,"JUVENILE","JUVENILE"
"14657","SF","Stickney-Forest View Public Library District","an","August",2013,,66,"ADULT","ADULT NEW"
"14658","SF","Stickney-Forest View Public Library District","total","August",2013,6,107,"TOTAL","TOTAL"
"14659","SH","South Holland Public Library","total","August",2013,285,423,"TOTAL","TOTAL"
"14660","SH","South Holland Public Library","an","August",2013,,366,"ADULT","ADULT NEW"
"14661","SH","South Holland Public Library","jn","August",2013,,25,"JUVENILE","JUVENILE NEW"
"14662","SH","South Holland Public Library","j","August",2013,23,112,"JUVENILE","JUVENILE"
"14663","SP","Schiller Park Public Library","an","August",2013,,345,"ADULT","ADULT NEW"
"14664","SP","Schiller Park Public Library","jn","August",2013,,152,"JUVENILE","JUVENILE NEW"
